

year,riverEmissions,River unc (TgCO2),woodCropEmissions,Wood+Crop unc (TgCO2),fossilFuelEmissions,FF unc (TgCO2),Z-statistic,Mean dC_loss (TgCO2),netBiosphereEmissions,netCarbonEmissions,Mean FUR,isoa2,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon
2019,0.36140763390623415,-0.38760769413187107,0.06642535658235331,0.06642546292012778,-0.3718353669086056,-0.4334303208707836,-0.48837147687592064,0.01336729824065404,0.09193841545323342,-0.38858713765131714,-0.06497295868110815,FJ,-0.3834106203423826,-0.388338122336445,-0.35347299483526423,-0.45431311063536245,-0.3618043974032271,-0.3069030799302093
2020,0.36116561321261575,-0.38921335903531523,0.06642535658235331,0.06642546292012778,-0.37223259751784027,-0.4334303208707836,0.15191401909393368,0.015268934413216214,0.09373432617819118,-0.38777763963104533,-0.06497295868110815,FJ,-0.3841248360309088,-0.3881596334945174,-0.35283291378784803,-0.45790199748092225,-0.3621654984854195,-0.30697681445689423
2015,0.1521423124156583,-0.1907397779946338,-0.8411077781424464,-0.8411068422918784,0.029392777204760967,-0.13593867509336233,-0.5894691867658977,-0.32546415309505805,-0.3541009909995316,-0.21946579001334499,1.9179305834406322,FR,1.283758443264469,0.8118174232647326,0.7402459586214918,1.5026245971097834,1.262838586530909,0.6729867054828776
2016,0.1402879654940749,-0.11207420624118922,-0.8411077781424464,-0.8411068422918784,0.03343463662824424,-0.1347914727959145,0.24177865010724658,-0.26251241614932963,-0.29543099049199306,-0.17219939405755627,1.9179305834406322,FR,0.8352957369032572,0.796879582616597,0.7627379289516172,1.500736461982325,1.0556843149936193,0.6585103236208294
2017,0.19675850820930538,-0.38762475886416514,-0.8411077781424464,-0.8411068422918784,0.03364820761219208,-0.13408550215133125,-0.20754450495931787,-0.3472483014693015,-0.36616380072791904,-0.22296088125335958,1.9179305834406322,FR,1.268605692235155,0.789208279401986,0.7466307913043262,1.5251708244742201,1.397712822244671,0.6901800536977549
2018,0.12079963250656739,0.017241703055873223,-0.8411077781424464,-0.8411068422918784,0.025001437989363016,-0.13408550215133125,-1.3757847081323855,-0.26276116109869097,-0.2996355406913798,-0.18555075646947758,1.9179305834406322,FR,1.0765532513910037,0.791896750713462,0.7623984746690468,1.5111967162686242,1.204169284134068,0.6517742251661722
2019,0.175906249077518,-0.3484321250017466,-0.8411077781424464,-0.8411068422918784,0.015957220760042846,-0.13593867509336233,0.12944786134060546,-0.3022272623480197,-0.32672117317363725,-0.21615370229138953,1.9179305834406322,FR,1.2101099239408846,0.7875437452836653,0.75542353349046,1.4471528302436267,1.2794226539324274,0.6364562556050237
2020,0.1571789335406248,-0.20432583300917231,-0.8411077781424464,-0.8411068422918784,-0.031165446607270064,-0.13593867509336233,0.7585002784337957,-0.18993479865899282,-0.2215748762052771,-0.19795709556061813,1.9179305834406322,FR,0.8915050267834014,0.7232585036164962,0.7110607036031079,1.3145167033375353,0.9738936707400839,0.5138505415424479
2015,0.26614920326193575,0.036957789126701675,0.0756319891213985,0.0756321107185985,-0.3626359509573139,-0.4325359016105898,-0.31987529372595896,-0.03111563029284307,0.030162597368581796,-0.4218934949969539,-0.4954717540101702,GA,-0.37145451317495276,-0.37750219357198866,-0.32984512483559314,-0.4013515880864937,-0.36705183747450587,-0.3029169937304015
2016,0.2622193434356098,0.010883510208540809,0.0756319891213985,0.0756321107185985,-0.36146953359952816,-0.43258987420503053,-0.836596922052508,0.0632859003266336,0.12095974391360781,-0.35497155361287314,-0.4954717540101702,GA,-0.3725251730495151,-0.38156858261475274,-0.329537605490753,-0.39916843432493004,-0.3666405714024147,-0.3029746409444107
2017,0.2635156447501104,0.019485399338977593,0.0756319891213985,0.0756321107185985,-0.36052422502512377,-0.433266865893316,-0.29740913597263074,0.036554669577829525,0.09528638025542015,-0.37233401850165265,-0.4954717540101702,GA,-0.37327762090965505,-0.3825057614840644,-0.32767606832126434,-0.41125165248954293,-0.3659945287024363,-0.30443495707601465
2018,0.2613802240689124,0.005318511399319948,0.0756319891213985,0.0756321107185985,-0.36030482937797736,-0.433266865893316,-0.39850684586260776,-0.058464743196408486,0.002656485653600232,-0.4388826417909533,-0.4954717540101702,GA,-0.3732490169885981,-0.38167074074195156,-0.3376080759965232,-0.39747208999798234,-0.3658554599454403,-0.3044817871886859
2019,0.26146118337216934,0.005852574317410981,0.0756319891213985,0.0756321107185985,-0.360112501283342,-0.4325359016105898,-0.09521371619267674,0.03466183729954249,0.09303199317347736,-0.37345649131121755,-0.4954717540101702,GA,-0.37334148296455305,-0.3828271420821277,-0.33737242171048637,-0.39775641542753626,-0.3654950774101196,-0.30460529460073854
2020,0.26294511977774754,0.015699556878190215,0.0756319891213985,0.0756321107185985,-0.3612571047064036,-0.4325359016105898,-0.8028976854225156,-0.023741620206941143,0.036665900705266034,-0.41551551325323,-0.4954717540101702,GA,-0.3731819375565018,-0.38297145750965883,-0.3166924434672508,-0.3989146966787537,-0.365067586663343,-0.3051469432987007
2015,0.09891204675548378,0.4882061934219225,0.6600886415448205,0.6600900025457953,0.11668506300743818,-0.20889191657798642,0.08451554583394903,-0.14283205777469932,-0.06412576650267154,0.09649703209849751,-0.40415382772824787,GB,0.6176823940333563,0.820115154240559,0.6604002114378454,0.07761614463588898,0.7553064600273176,0.7418135153253552
2016,0.0860471372367768,0.5735740967906291,0.6600886415448205,0.6600900025457953,0.09102913475394042,-0.2231935154424476,-0.4097399247392718,-0.13348665412945301,-0.05767446351260529,0.06976363785513674,-0.40415382772824787,GB,0.5158421172114968,0.7990082826350697,0.6515591087551774,0.15704326036297556,0.6387348315786231,0.68673034619833
2017,0.11930617147707656,0.3528797061946284,0.6600886415448205,0.6600900025457953,0.07298409974658356,-0.23111177328507998,-0.5894691867658977,-0.10997781088862063,-0.02810038621496192,0.0690196075183056,-0.40415382772824787,GB,0.6042222841044257,0.8108853489685355,0.6462593927932776,0.12352371713942267,0.7771628079859124,0.677963031879771
2018,0.11530678189618884,0.37941220477624016,0.6600886415448205,0.6600900025457953,0.06465939973591114,-0.23111177328507998,-0.62316842339589,-0.09318138803691374,-0.012616261472040912,0.07000361383701603,-0.40415382772824787,GB,0.5691162298337253,0.8710396831731344,0.6455269299774531,0.14134603464170764,0.6460384311783156,0.6633657313618825
2019,0.09455834116504847,0.5170961531685989,0.6600886415448205,0.6600900025457953,0.05346576757723359,-0.20889191657798642,-0.18507834720598965,-0.14407613188238985,-0.06621842912652755,0.01764483672514348,-0.40415382772824787,GB,0.612736380987812,0.7616105734994235,0.5602774490917961,0.13003074739894932,0.7652191762998987,0.61567172121214
2020,0.10282571472115837,0.4622330388432818,0.6600886415448205,0.6600900025457953,0.0076062526604356575,-0.20889191657798642,1.1067257236103831,-0.05750783375357252,0.01945879317875523,0.023341384487134905,-0.40415382772824787,GB,0.5346463077506727,0.7463274667169537,0.518497405509591,0.10323103603896493,0.535083177723932,0.4965741370894935
2015,0.3644747532985596,-0.3749090051966223,0.0951996388119426,0.09519983891238422,-0.3689956608647674,-0.4191978388097518,-0.21877758383598198,0.029350206325248877,0.1104391541911992,-0.3717677904567232,0.48293459901042557,GE,-0.3683128953139693,-0.33417686880613073,-0.35653706228073934,-0.41850694258141474,-0.3563285700905345,-0.28491935896561843
2016,0.3644543706033867,-0.3750442590007306,0.0951996388119426,0.09519983891238422,-0.36868718213340745,-0.41851814279843264,0.20807941347725423,0.017636128899709422,0.09906903719541044,-0.37959204840984084,0.48293459901042557,GE,-0.36881685163133165,-0.34020776982561834,-0.3583005950807094,-0.3928487812130564,-0.35340465112221636,-0.2840132126390302
2017,0.3644692290166903,-0.3749456627696984,0.0951996388119426,0.09519983891238422,-0.36841159561775716,-0.4186803452473373,-0.5894691867658977,0.030703107845545932,0.11175072334792924,-0.3701071636483185,0.48293459901042557,GE,-0.3709782340525721,-0.34548407930079744,-0.3550560015088943,-0.3641447036031502,-0.3585646736956501,-0.28279506186513365
2018,0.36447751543949425,-0.3748903603965233,0.0951996388119426,0.09519983891238422,-0.3682199984612487,-0.4186803452473373,1.2527557490070165,0.04726349899045788,0.1278206400680444,-0.3582809795924969,0.48293459901042557,GE,-0.3676560374447491,-0.3467450453487377,-0.3560668188070644,-0.2984546278122452,-0.35198643664800106,-0.2830691278036906
2019,0.3644914213904066,-0.3747980844367111,0.0951996388119426,0.09519983891238422,-0.3678337547657336,-0.4191978388097518,0.4552071487638647,0.01310716861825925,0.09468220152475919,-0.38171234205068,0.48293459901042557,GE,-0.36817394543888066,-0.33816150160927844,-0.3544113297101942,-0.2519112736375212,-0.3523540078148596,-0.28144959810611786
2020,0.36447341985121184,-0.3749175375627693,0.0951996388119426,0.09519983891238422,-0.36862006145572507,-0.4191978388097518,0.9606956982137497,0.05181986363873085,0.13224081964984208,-0.3555819973197914,0.48293459901042557,GE,-0.36759402397800245,-0.3403838042751025,-0.35521244143393926,-0.26280797760408103,-0.3488152545051787,-0.2835230645573064
2015,0.30609595218244584,-0.1466789552250008,0.08486673664050894,0.08486684999258551,-0.36343564295175385,-0.3931172336066517,1.20782343350036,0.2725241452176083,0.33366359230558945,-0.20394646991010512,-0.2736996473255018,GH,-0.1345229730049842,-0.25585059285532347,0.25649587763185794,0.5968023992727254,-0.012570966251791476,-0.25610606196834185
2016,0.2579608840843002,0.17272985547500677,0.08486673664050894,0.08486684999258551,-0.36306115137081,-0.3919259081439175,1.073026486980391,0.29926956750460487,0.3498256024037205,-0.19183037251233212,-0.2736996473255018,GH,-0.16054034326088862,-0.25789223787346605,0.25840224503538406,0.6850476467070233,0.006412109911409097,-0.25589322113747054
2017,0.2710629567384301,0.08579136470812704,0.08486673664050894,0.08486684999258551,-0.3624793703054462,-0.4000013013880861,1.073026486980391,0.29051168904874086,0.34399162859236754,-0.19532623223438472,-0.2736996473255018,GH,-0.13447808976436956,-0.25211839093783756,0.28471548775069677,0.44127361130021614,0.04651577077211699,-0.25345013057075616
2018,0.29595165623812514,-0.07936364254201538,0.08486673664050894,0.08486684999258551,-0.3620424063564706,-0.4000013013880861,1.735778140703573,0.20063954992186256,0.26185232039139755,-0.25404171810992815,-0.2736996473255018,GH,-0.15590344183936972,-0.24415207591013213,0.3145465027276537,0.44477654032925035,0.0843814788120322,-0.24930797442239455
2019,0.2952122596837924,-0.07445911207528583,0.08486673664050894,0.08486684999258551,-0.36165832121261143,-0.3931172336066517,0.7472671995571316,0.15322159568460425,0.2156928337009695,-0.2868683365709167,-0.2736996473255018,GH,-0.15296730345532755,-0.2418806612451748,0.3022707871017115,0.5870021808657676,0.09597883575730759,-0.2462585956685411
2020,0.28525674178541877,-0.008396477148106858,0.08486673664050894,0.08486684999258551,-0.3627714029289513,-0.3931172336066517,1.4998834842936268,0.21210148161937908,0.2707980051718506,-0.24848045811763378,-0.2736996473255018,GH,-0.11459337363340974,-0.2195907675012182,0.3326001899401685,0.5305329448132545,0.13540226764279348,-0.25097199219156324
2015,0.25924289846293197,-0.052752140570153414,0.09966533284222522,0.09966553654030888,-0.37495494230868115,-0.43194388259867855,0.48890638539385706,0.2795082186483417,0.33212973655793065,-0.2191455076584903,-0.07801837672138277,GN,-0.3110928422053197,-0.04907952743829424,-0.2000176482979139,-0.3187555079236986,-0.315119351710763,-0.300439037742568
2016,0.24701328135919332,-0.13390473904867287,0.09966533284222522,0.09966553654030888,-0.37491532317802256,-0.4311110649705363,0.3091771233672313,0.29044341395028056,0.3402533197902707,-0.21323724309501846,-0.07801837672138277,GN,-0.30236425700681724,-0.025654728569059537,-0.20303829144952978,-0.29702016684653615,-0.31136095559426397,-0.2998930674190994
2017,0.24952587714732904,-0.11723154755671929,0.09966533284222522,0.09966553654030888,-0.37485321627905427,-0.4307209877228458,0.3316432811205594,0.20825032686967662,0.2610135410766429,-0.2703193902607081,-0.07801837672138277,GN,-0.30061812349618655,-0.005288685837633459,-0.19987361669957188,-0.3071644010481415,-0.30611883543795626,-0.29987391136713926
2018,0.2572503471404225,-0.06597414796241922,0.09966533284222522,0.09966553654030888,-0.37480725854432667,-0.4307209877228458,1.6009811941836039,0.1945921130209574,0.24933206819196527,-0.27868968613975587,-0.07801837672138277,GN,-0.29080510769755746,0.017740885786945527,-0.19905440689286566,-0.28072094471957704,-0.30171400647831165,-0.29976836522016004
2019,0.25531780094856227,-0.07880113840343429,0.09966533284222522,0.09966553654030888,-0.37476705694734824,-0.43194388259867855,0.26424480786057475,0.14789109722623028,0.2036258496883645,-0.31160982537167387,-0.07801837672138277,GN,-0.29534580430556334,0.03924209490068135,-0.19822283807063432,-0.25357098570716696,-0.2931059413242129,-0.2997214991863607
2020,0.25367004101168783,-0.08973204747844564,0.09966533284222522,0.09966553654030888,-0.37490292007168213,-0.43194388259867855,0.7472671995571316,0.2236801996695251,0.2768275408090049,-0.25897310227904236,-0.07801837672138277,GN,-0.2895110077499583,0.05342140950194558,-0.19760241424725955,-0.2795250549203338,-0.2823010645752117,-0.3011980248369972
2015,0.35427759569152406,-0.3652901844268855,0.06154853919838664,0.061548635333391104,-0.3760740257122972,-0.40554630226947225,0.6574025685438186,0.06036853481555532,0.13569134496878413,-0.3622122472649031,-0.7041984426545638,GW,-0.3871355732269305,-0.3915165996422458,-0.33684221372707285,-0.46621457408885947,-0.3733822034962044,-0.31046066241372955
2016,0.35440246351101784,-0.36446159686994195,0.06154853919838664,0.061548635333391104,-0.3760674061538857,-0.40554630226947225,1.0168610925970702,0.06081344590124582,0.13614846298850347,-0.3618744085885794,-0.7041984426545638,GW,-0.38906632206547503,-0.3910384463798887,-0.33494642049116996,-0.46278893487567097,-0.37339420625061887,-0.3104578951148608
2017,0.3541040570438371,-0.36644142182961076,0.06154853919838664,0.061548635333391104,-0.3760571022104783,-0.40554630226947225,1.387552695526986,0.05151636884798723,0.1270670025921674,-0.3684125908924335,-0.7041984426545638,GW,-0.38519959945600424,-0.39068763404127654,-0.33455748366283317,-0.46105088821949813,-0.37326771160537153,-0.31058276130169254
2018,0.3549922282236841,-0.3605477689169493,0.06154853919838664,0.061548635333391104,-0.3760496043842237,-0.40554630226947225,1.4774173265402986,0.060391796760468595,0.13585925579356217,-0.3620612335582276,-0.7041984426545638,GW,-0.38006301175497503,-0.39032851495538307,-0.3343957297175285,-0.45365913755213444,-0.3730576476677444,-0.31057878796928484
2019,0.35469391700274244,-0.3625275938766181,0.06154853919838664,0.061548635333391104,-0.37604306134589727,-0.40554630226947225,0.6012371741604982,0.04927953887442114,0.1250165670661964,-0.36987442187689734,-0.7041984426545638,GW,-0.38193981930202003,-0.39030897872427506,-0.334369238647536,-0.4536349925900604,-0.37281841088637074,-0.3105702392038547
2020,0.3544940903930568,-0.36385358677857677,0.06154853919838664,0.061548635333391104,-0.37606787441112316,-0.40554630226947225,1.0505603292270627,0.050279451647547574,0.12594618112995198,-0.3692342319768365,-0.7041984426545638,GW,-0.38192281649340387,-0.3903423540563049,-0.33330034115067386,-0.45364538026807266,-0.3724906104825187,-0.31069257720279325
2015,0.31712375224089656,-0.43582028410511653,0.11282549623076579,0.1128257105309097,-0.29831019793754426,-0.4020859074486842,-0.4659053191225924,-0.05027358299385368,0.02500290120740174,-0.3469187560878423,-0.4824263359698956,GR,-0.14581871141245298,-0.15462295311555385,-0.275476843594266,-0.30245916823607605,-0.25409200328656045,-0.1511230021692463
2016,0.32457267486419944,-0.3863913579355797,0.11282549623076579,0.1128257105309097,-0.30092661380452873,-0.40377682100869416,-0.3535745303559513,-0.012885829643050874,0.06279441049392316,-0.32285942434055337,-0.4824263359698956,GR,-0.1491358255381316,-0.1472718356552548,-0.27558014768933936,-0.2798918967913835,-0.2625234581454835,-0.15696329389979435
2017,0.32502738040978546,-0.38337374444158484,0.11282549623076579,0.1128257105309097,-0.29759593433668347,-0.40197118721893943,-0.5108376346292489,-0.018266685977409117,0.057666045677160056,-0.3224840208649701,-0.4824263359698956,GR,-0.13465924087627332,-0.1364128113261813,-0.2657748898129148,-0.3193184842495691,-0.2613507840050213,-0.15486300498679612
